record_id,mof_id,gas_type,gas_name,temperature,temperature_unit,pressure,pressure_unit,capacity_value,capacity_unit,measurement_type,isotherm_id,DOI,publication_year,source_id,source_type,source_database,source_url,source_location,extraction_method,extraction_confidence,notes
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_0_375_58,mof_uio66_nh2_sonochemical,N2,,50,C,0.375,bar,0.054,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Sonochemical-50C; synthesis_method=Sonochemical,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_0_500_59,mof_uio66_nh2_sonochemical,N2,,50,C,0.500,bar,0.076,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Sonochemical-50C; synthesis_method=Sonochemical,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_0_625_60,mof_uio66_nh2_sonochemical,N2,,50,C,0.625,bar,0.098,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Sonochemical-50C; synthesis_method=Sonochemical,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_0_750_61,mof_uio66_nh2_sonochemical,N2,,50,C,0.750,bar,0.119,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Sonochemical-50C; synthesis_method=Sonochemical,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_0_875_62,mof_uio66_nh2_sonochemical,N2,,50,C,0.875,bar,0.152,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Sonochemical-50C; synthesis_method=Sonochemical,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_1_000_63,mof_uio66_nh2_sonochemical,N2,,50,C,1.000,bar,0.173,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Sonochemical-50C; synthesis_method=Sonochemical,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_0_000_64,mof_uio66_nh2_sonochemical,N2,,50,C,0.000,bar,0.000,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Solvothermal-50C; synthesis_method=Solvothermal,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_0_125_65,mof_uio66_nh2_sonochemical,N2,,50,C,0.125,bar,0.043,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Solvothermal-50C; synthesis_method=Solvothermal,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_0_250_66,mof_uio66_nh2_sonochemical,N2,,50,C,0.250,bar,0.054,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Solvothermal-50C; synthesis_method=Solvothermal,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_0_375_67,mof_uio66_nh2_sonochemical,N2,,50,C,0.375,bar,0.087,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Solvothermal-50C; synthesis_method=Solvothermal,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_0_500_68,mof_uio66_nh2_sonochemical,N2,,50,C,0.500,bar,0.119,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Solvothermal-50C; synthesis_method=Solvothermal,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_0_625_69,mof_uio66_nh2_sonochemical,N2,,50,C,0.625,bar,0.152,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Solvothermal-50C; synthesis_method=Solvothermal,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_0_750_70,mof_uio66_nh2_sonochemical,N2,,50,C,0.750,bar,0.184,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Solvothermal-50C; synthesis_method=Solvothermal,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_0_875_71,mof_uio66_nh2_sonochemical,N2,,50,C,0.875,bar,0.217,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Solvothermal-50C; synthesis_method=Solvothermal,digitized_figure,,
preview_uio66_figure6_digitized_points_uio_66_nh2_n2_50_1_000_72,mof_uio66_nh2_sonochemical,N2,,50,C,1.000,bar,0.238,mmol/g,capacity,,10.1038/s41598-023-47221-6,2023,paper_uio66_nh2_sonochemical_2023,scientific_paper,,https://www.nature.com/articles/s41598-023-47221-6,Figure 6; series=N2-Solvothermal-50C; synthesis_method=Solvothermal,digitized_figure,,
candidate_cu_btc_h2_77k_42atm_table1,cu_btc,H2,hydrogen,77,K,42,atm,2.81,wt%,capacity,,10.1039/c3ee23421e,2013,paper_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; page=4; table_or_figure=Table 1,pdf_table,high,Table 1 extraction preview.
candidate_cu_btc_co2_273k_1atm_table1,cu_btc,CO2,carbon dioxide,273,K,1,atm,6.39,mmol/g,capacity,,10.1039/c3ee23421e,2013,paper_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; page=4; table_or_figure=Table 1,pdf_table,high,Table 1 extraction preview.
candidate_cg_3_h2_77k_42atm_table1,cg_3,H2,hydrogen,77,K,42,atm,3.05,wt%,capacity,,10.1039/c3ee23421e,2013,paper_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; page=4; table_or_figure=Table 1,pdf_table,high,Table 1 extraction preview. 3 wt% GO composite
candidate_cg_3_co2_273k_1atm_table1,cg_3,CO2,carbon dioxide,273,K,1,atm,7.94,mmol/g,capacity,,10.1039/c3ee23421e,2013,paper_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; page=4; table_or_figure=Table 1,pdf_table,high,Table 1 extraction preview. 3 wt% GO composite
candidate_cg_9_h2_77k_42atm_table1,cg_9,H2,hydrogen,77,K,42,atm,3.58,wt%,capacity,,10.1039/c3ee23421e,2013,paper_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; page=4; table_or_figure=Table 1,pdf_table,high,Table 1 extraction preview. 9 wt% GO composite
candidate_cg_9_co2_273k_1atm_table1,cg_9,CO2,carbon dioxide,273,K,1,atm,8.26,mmol/g,capacity,,10.1039/c3ee23421e,2013,paper_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; page=4; table_or_figure=Table 1,pdf_table,high,Table 1 extraction preview. 9 wt% GO composite
candidate_cg_15_h2_77k_42atm_table1,cg_15,H2,hydrogen,77,K,42,atm,1.42,wt%,capacity,,10.1039/c3ee23421e,2013,paper_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; page=4; table_or_figure=Table 1,pdf_table,high,Table 1 extraction preview. 15 wt% GO composite
candidate_cg_15_co2_273k_1atm_table1,cg_15,CO2,carbon dioxide,273,K,1,atm,2.97,mmol/g,capacity,,10.1039/c3ee23421e,2013,paper_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; page=4; table_or_figure=Table 1,pdf_table,high,Table 1 extraction preview. 15 wt% GO composite
candidate_npf200_h2_total_77k_100bar_p6,npf_200,H2,hydrogen,77,K,100,bar,65.7,mmol/g,total adsorption capacity,,10.1002/adma.201907995,2020,paper_nihms_1670563,scientific_paper,,local PDF: nihms-1670563.pdf,pdf=nihms_1670563; page=6; table_or_figure=Text paragraph / Figure 3b,digitized_figure,medium,Text extraction preview; required MOF identity fields need verification before final dataset inclusion.
candidate_npf200_h2_working_77k_100_5bar_p6,npf_200,H2,hydrogen,77,K,100 to 5,bar,37.2,g/L,volumetric working capacity,,10.1002/adma.201907995,2020,paper_nihms_1670563,scientific_paper,,local PDF: nihms-1670563.pdf,pdf=nihms_1670563; page=6; table_or_figure=Text paragraph / Figure 3c,digitized_figure,medium,"Working capacity over pressure swing, not a single pressure point; schema decision needed before final inclusion."
candidate_npf200_h2_working_grav_77k_100_5bar_p6,npf_200,H2,hydrogen,77,K,100 to 5,bar,8.7,wt%,gravimetric working capacity,,10.1002/adma.201907995,2020,paper_nihms_1670563,scientific_paper,,local PDF: nihms-1670563.pdf,pdf=nihms_1670563; page=6; table_or_figure=Text paragraph,pdf_preview,medium,"Working capacity over pressure swing, not a single pressure point; schema decision needed before final inclusion."
preview_manual_visual_digitized_isotherms_cu_btc_co2_273_0_1,pdf_cu_btc,CO2,,273,K,0,atm,0,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cu_btc_co2_273_0_1_2,pdf_cu_btc,CO2,,273,K,0.1,atm,1.4,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cu_btc_co2_273_0_2_3,pdf_cu_btc,CO2,,273,K,0.2,atm,2.5,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cu_btc_co2_273_0_3_4,pdf_cu_btc,CO2,,273,K,0.3,atm,3.4,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cu_btc_co2_273_0_4_5,pdf_cu_btc,CO2,,273,K,0.4,atm,4.1,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cu_btc_co2_273_0_5_6,pdf_cu_btc,CO2,,273,K,0.5,atm,4.8,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cu_btc_co2_273_0_6_7,pdf_cu_btc,CO2,,273,K,0.6,atm,5.3,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cu_btc_co2_273_0_7_8,pdf_cu_btc,CO2,,273,K,0.7,atm,5.7,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cu_btc_co2_273_0_8_9,pdf_cu_btc,CO2,,273,K,0.8,atm,6.0,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cu_btc_co2_273_0_9_10,pdf_cu_btc,CO2,,273,K,0.9,atm,6.2,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cu_btc_co2_273_1_0_11,pdf_cu_btc,CO2,,273,K,1.0,atm,6.39,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,medium,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_3_co2_273_0_12,pdf_cg_3,CO2,,273,K,0,atm,0,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_3_co2_273_0_1_13,pdf_cg_3,CO2,,273,K,0.1,atm,1.7,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_3_co2_273_0_2_14,pdf_cg_3,CO2,,273,K,0.2,atm,2.9,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_3_co2_273_0_3_15,pdf_cg_3,CO2,,273,K,0.3,atm,3.9,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_3_co2_273_0_4_16,pdf_cg_3,CO2,,273,K,0.4,atm,4.8,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_3_co2_273_0_5_17,pdf_cg_3,CO2,,273,K,0.5,atm,5.5,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_3_co2_273_0_6_18,pdf_cg_3,CO2,,273,K,0.6,atm,6.1,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_3_co2_273_0_7_19,pdf_cg_3,CO2,,273,K,0.7,atm,6.6,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_3_co2_273_0_8_20,pdf_cg_3,CO2,,273,K,0.8,atm,7.1,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_3_co2_273_0_9_21,pdf_cg_3,CO2,,273,K,0.9,atm,7.6,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_3_co2_273_1_0_22,pdf_cg_3,CO2,,273,K,1.0,atm,7.94,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,medium,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_9_co2_273_0_23,pdf_cg_9,CO2,,273,K,0,atm,0,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_9_co2_273_0_1_24,pdf_cg_9,CO2,,273,K,0.1,atm,1.9,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_9_co2_273_0_2_25,pdf_cg_9,CO2,,273,K,0.2,atm,3.0,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_9_co2_273_0_3_26,pdf_cg_9,CO2,,273,K,0.3,atm,4.1,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_9_co2_273_0_4_27,pdf_cg_9,CO2,,273,K,0.4,atm,4.9,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_9_co2_273_0_5_28,pdf_cg_9,CO2,,273,K,0.5,atm,5.6,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_9_co2_273_0_6_29,pdf_cg_9,CO2,,273,K,0.6,atm,6.2,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_9_co2_273_0_7_30,pdf_cg_9,CO2,,273,K,0.7,atm,6.8,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_9_co2_273_0_8_31,pdf_cg_9,CO2,,273,K,0.8,atm,7.3,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
preview_manual_visual_digitized_isotherms_cg_9_co2_273_0_9_32,pdf_cg_9,CO2,,273,K,0.9,atm,7.8,mmol/g,capacity,,10.1039/c3ee23421e,2013,pdf_nanosized_cu_mofs_go_gas_storage,scientific_paper,,local PDF: Nanosized-Cu-MOFs-induced-by-graphene-oxide-and-enhanced-gas-storage-capacity.pdf,pdf=nanosized_cu_mofs_go_gas_storage; figure=Cu-MOF_GO_Fig6_CO2_273K,digitized_figure,low,Approximate visual digitization; 1 atm values anchored to Table 1.
