record_id,mof_id,gas_type,gas_name,temperature,temperature_unit,pressure,pressure_unit,capacity_value,capacity_unit,measurement_type,isotherm_id,DOI,publication_year,source_id,source_type,source_database,source_url,source_location,extraction_method,extraction_confidence,notes
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p9_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.374302,bar,160.345,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p10_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.435754,bar,163.793,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p11_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.494413,bar,165.517,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p12_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.564246,bar,167.241,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p13_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.622905,bar,168.966,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p14_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.670391,bar,170.69,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p15_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.740223,bar,174.138,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p16_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.782123,bar,177.586,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p17_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.807263,bar,179.31,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p18_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.832402,bar,182.759,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p19_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.865922,bar,187.931,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p20_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.871508,bar,189.655,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p21_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.899441,bar,194.828,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p22_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.918994,bar,205.172,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p23_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.930168,bar,206.897,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p24_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.946927,bar,218.966,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p25_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.958101,bar,232.759,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p26_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.960894,bar,275.862,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p27_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.97486,bar,275.862,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p28_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.980447,bar,343.103,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm1_p29_Hydrogen,NIST-MATDB-646305b7be8c332d8656167133c58d58,H2,Hydrogen,77,K,0.99162,bar,479.31,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm1,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm1.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p1_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0,bar,0,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p2_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.002793,bar,17.2414,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p3_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.00838,bar,163.793,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p4_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.013966,bar,167.241,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p5_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.022346,bar,172.414,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p6_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.03352,bar,177.586,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p7_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.067039,bar,182.759,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p8_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.139665,bar,189.655,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p9_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.206704,bar,191.379,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p10_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.276536,bar,193.103,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p11_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.321229,bar,196.552,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p12_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.374302,bar,198.276,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p13_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.438547,bar,201.724,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p14_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.494413,bar,201.724,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p15_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.564246,bar,203.448,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p16_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.622905,bar,205.172,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p17_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.667598,bar,206.897,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p18_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.743017,bar,210.345,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p19_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.75419,bar,212.069,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p20_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.790503,bar,215.517,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p21_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.807263,bar,215.517,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p22_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.826816,bar,217.241,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p23_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.871508,bar,224.138,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
