record_id,mof_id,gas_type,temperature,temperature_unit,pressure,pressure_unit,capacity_value,capacity_unit,isotherm_id,DOI,publication_year,source_id,source_type,source_database,source_url,source_location,extraction_method,extraction_confidence,notes
rec_db_mofxdb_hmof_3_co2_298_0_0_5_2_52644_mol_kg_5105124_301,mofxdb_hMOF-3,CO2,298.0,K,0.5,bar,2.52644,mol/kg,5105124,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105124.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_3_n2_298_0_0_09_0_0142399_mol_kg_5380729_302,mofxdb_hMOF-3,N2,298.0,K,0.09,bar,0.0142399,mol/kg,5380729,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5380729.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_3_n2_298_0_0_9_0_158775_mol_kg_5380729_303,mofxdb_hMOF-3,N2,298.0,K,0.9,bar,0.158775,mol/kg,5380729,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5380729.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_3_ch4_298_0_2_5_0_684226_mol_kg_5518381_304,mofxdb_hMOF-3,CH4,298.0,K,2.5,bar,0.684226,mol/kg,5518381,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518381.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_3_ch4_298_0_4_5_1_19045_mol_kg_5518381_305,mofxdb_hMOF-3,CH4,298.0,K,4.5,bar,1.19045,mol/kg,5518381,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518381.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_3_ch4_298_0_0_05_0_0138127_mol_kg_5518381_306,mofxdb_hMOF-3,CH4,298.0,K,0.05,bar,0.0138127,mol/kg,5518381,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518381.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_3_ch4_298_0_0_5_0_143396_mol_kg_5518381_307,mofxdb_hMOF-3,CH4,298.0,K,0.5,bar,0.143396,mol/kg,5518381,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518381.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_3_ch4_298_0_0_9_0_272124_mol_kg_5518381_308,mofxdb_hMOF-3,CH4,298.0,K,0.9,bar,0.272124,mol/kg,5518381,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518381.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_3_ch4_298_0_35_0_127_489_cm3_stp_cm3_5737342_309,mofxdb_hMOF-3,CH4,298.0,K,35.0,bar,127.489,cm3(STP)/cm3,5737342,10.1038/nchem.1192,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5737342.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_3_xe_273_0_1_0_0_2529_mol_kg_6012947_310,mofxdb_hMOF-3,Xe,273.0,K,1.0,bar,0.2529,mol/kg,6012947,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012947.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.2; source category and units retained as reported.
rec_db_mofxdb_hmof_3_kr_273_0_1_0_0_33008_mol_kg_6012947_311,mofxdb_hMOF-3,Kr,273.0,K,1.0,bar,0.33008,mol/kg,6012947,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012947.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.8; source category and units retained as reported.
rec_db_mofxdb_hmof_3_xe_273_0_5_0_1_39764_mol_kg_6012947_312,mofxdb_hMOF-3,Xe,273.0,K,5.0,bar,1.39764,mol/kg,6012947,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012947.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.2; source category and units retained as reported.
rec_db_mofxdb_hmof_3_kr_273_0_5_0_1_6729_mol_kg_6012947_313,mofxdb_hMOF-3,Kr,273.0,K,5.0,bar,1.6729,mol/kg,6012947,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012947.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.8; source category and units retained as reported.
rec_db_mofxdb_hmof_3_xe_273_0_10_0_3_02441_mol_kg_6012947_314,mofxdb_hMOF-3,Xe,273.0,K,10.0,bar,3.02441,mol/kg,6012947,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012947.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.2; source category and units retained as reported.
rec_db_mofxdb_hmof_3_kr_273_0_10_0_3_52622_mol_kg_6012947_315,mofxdb_hMOF-3,Kr,273.0,K,10.0,bar,3.52622,mol/kg,6012947,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012947.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.8; source category and units retained as reported.
rec_db_mofxdb_hmof_3_h2_77_0_2_0_9_20032_g_l_6150833_316,mofxdb_hMOF-3,H2,77.0,K,2.0,bar,9.20032,g/l,6150833,10.1021/acs.jpcc.6b08729,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6150833.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_3_h2_77_0_100_0_50_4022_g_l_6150833_317,mofxdb_hMOF-3,H2,77.0,K,100.0,bar,50.4022,g/l,6150833,10.1021/acs.jpcc.6b08729,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6150833.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_co2_298_0_0_01_2_22284_mol_kg_5105125_318,mofxdb_hMOF-4,CO2,298.0,K,0.01,bar,2.22284,mol/kg,5105125,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105125.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_co2_298_0_0_1_4_22013_mol_kg_5105125_319,mofxdb_hMOF-4,CO2,298.0,K,0.1,bar,4.22013,mol/kg,5105125,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105125.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_co2_298_0_2_5_5_88235_mol_kg_5105125_320,mofxdb_hMOF-4,CO2,298.0,K,2.5,bar,5.88235,mol/kg,5105125,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105125.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_co2_298_0_0_05_3_76509_mol_kg_5105125_321,mofxdb_hMOF-4,CO2,298.0,K,0.05,bar,3.76509,mol/kg,5105125,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105125.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_co2_298_0_0_5_5_2558_mol_kg_5105125_322,mofxdb_hMOF-4,CO2,298.0,K,0.5,bar,5.2558,mol/kg,5105125,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105125.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_n2_298_0_0_09_0_00726234_mol_kg_5380730_323,mofxdb_hMOF-4,N2,298.0,K,0.09,bar,0.00726234,mol/kg,5380730,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5380730.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_n2_298_0_0_9_0_0823065_mol_kg_5380730_324,mofxdb_hMOF-4,N2,298.0,K,0.9,bar,0.0823065,mol/kg,5380730,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5380730.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_ch4_298_0_2_5_0_351013_mol_kg_5518382_325,mofxdb_hMOF-4,CH4,298.0,K,2.5,bar,0.351013,mol/kg,5518382,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518382.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_ch4_298_0_4_5_0_55863_mol_kg_5518382_326,mofxdb_hMOF-4,CH4,298.0,K,4.5,bar,0.55863,mol/kg,5518382,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518382.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_ch4_298_0_0_05_0_00918472_mol_kg_5518382_327,mofxdb_hMOF-4,CH4,298.0,K,0.05,bar,0.00918472,mol/kg,5518382,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518382.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_ch4_298_0_0_5_0_088928_mol_kg_5518382_328,mofxdb_hMOF-4,CH4,298.0,K,0.5,bar,0.088928,mol/kg,5518382,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518382.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_ch4_298_0_0_9_0_12346_mol_kg_5518382_329,mofxdb_hMOF-4,CH4,298.0,K,0.9,bar,0.12346,mol/kg,5518382,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518382.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_ch4_298_0_35_0_60_9285_cm3_stp_cm3_5737343_330,mofxdb_hMOF-4,CH4,298.0,K,35.0,bar,60.9285,cm3(STP)/cm3,5737343,10.1038/nchem.1192,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5737343.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_xe_273_0_1_0_0_0858665_mol_kg_6012948_331,mofxdb_hMOF-4,Xe,273.0,K,1.0,bar,0.0858665,mol/kg,6012948,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012948.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.2; source category and units retained as reported.
rec_db_mofxdb_hmof_4_kr_273_0_1_0_0_313277_mol_kg_6012948_332,mofxdb_hMOF-4,Kr,273.0,K,1.0,bar,0.313277,mol/kg,6012948,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012948.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.8; source category and units retained as reported.
rec_db_mofxdb_hmof_4_xe_273_0_5_0_0_214381_mol_kg_6012948_333,mofxdb_hMOF-4,Xe,273.0,K,5.0,bar,0.214381,mol/kg,6012948,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012948.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.2; source category and units retained as reported.
rec_db_mofxdb_hmof_4_kr_273_0_5_0_1_07483_mol_kg_6012948_334,mofxdb_hMOF-4,Kr,273.0,K,5.0,bar,1.07483,mol/kg,6012948,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012948.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.8; source category and units retained as reported.
rec_db_mofxdb_hmof_4_xe_273_0_10_0_0_259451_mol_kg_6012948_335,mofxdb_hMOF-4,Xe,273.0,K,10.0,bar,0.259451,mol/kg,6012948,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012948.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.2; source category and units retained as reported.
rec_db_mofxdb_hmof_4_kr_273_0_10_0_1_3671_mol_kg_6012948_336,mofxdb_hMOF-4,Kr,273.0,K,10.0,bar,1.3671,mol/kg,6012948,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012948.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.8; source category and units retained as reported.
rec_db_mofxdb_hmof_4_h2_77_0_2_0_21_9006_g_l_6150834_337,mofxdb_hMOF-4,H2,77.0,K,2.0,bar,21.9006,g/l,6150834,10.1021/acs.jpcc.6b08729,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6150834.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_4_h2_77_0_100_0_32_1096_g_l_6150834_338,mofxdb_hMOF-4,H2,77.0,K,100.0,bar,32.1096,g/l,6150834,10.1021/acs.jpcc.6b08729,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6150834.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_co2_298_0_0_01_0_173407_mol_kg_5105122_339,mofxdb_hMOF-1,CO2,298.0,K,0.01,bar,0.173407,mol/kg,5105122,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105122.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_co2_298_0_0_1_1_80649_mol_kg_5105122_340,mofxdb_hMOF-1,CO2,298.0,K,0.1,bar,1.80649,mol/kg,5105122,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105122.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_co2_298_0_2_5_7_34618_mol_kg_5105122_341,mofxdb_hMOF-1,CO2,298.0,K,2.5,bar,7.34618,mol/kg,5105122,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105122.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_co2_298_0_0_05_0_925813_mol_kg_5105122_342,mofxdb_hMOF-1,CO2,298.0,K,0.05,bar,0.925813,mol/kg,5105122,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105122.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_co2_298_0_0_5_4_77901_mol_kg_5105122_343,mofxdb_hMOF-1,CO2,298.0,K,0.5,bar,4.77901,mol/kg,5105122,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105122.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_n2_298_0_0_09_0_0187533_mol_kg_5380727_344,mofxdb_hMOF-1,N2,298.0,K,0.09,bar,0.0187533,mol/kg,5380727,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5380727.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_n2_298_0_0_9_0_183555_mol_kg_5380727_345,mofxdb_hMOF-1,N2,298.0,K,0.9,bar,0.183555,mol/kg,5380727,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5380727.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_ch4_298_0_2_5_1_0238_mol_kg_5518379_346,mofxdb_hMOF-1,CH4,298.0,K,2.5,bar,1.0238,mol/kg,5518379,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518379.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_ch4_298_0_4_5_1_57016_mol_kg_5518379_347,mofxdb_hMOF-1,CH4,298.0,K,4.5,bar,1.57016,mol/kg,5518379,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518379.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_ch4_298_0_0_05_0_0337722_mol_kg_5518379_348,mofxdb_hMOF-1,CH4,298.0,K,0.05,bar,0.0337722,mol/kg,5518379,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518379.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_ch4_298_0_0_5_0_279838_mol_kg_5518379_349,mofxdb_hMOF-1,CH4,298.0,K,0.5,bar,0.279838,mol/kg,5518379,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518379.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_ch4_298_0_0_9_0_527366_mol_kg_5518379_350,mofxdb_hMOF-1,CH4,298.0,K,0.9,bar,0.527366,mol/kg,5518379,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518379.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_ch4_298_0_35_0_127_695_cm3_stp_cm3_5737340_351,mofxdb_hMOF-1,CH4,298.0,K,35.0,bar,127.695,cm3(STP)/cm3,5737340,10.1038/nchem.1192,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5737340.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_xe_273_0_1_0_0_567389_mol_kg_6012945_352,mofxdb_hMOF-1,Xe,273.0,K,1.0,bar,0.567389,mol/kg,6012945,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012945.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.2; source category and units retained as reported.
rec_db_mofxdb_hmof_1_kr_273_0_1_0_0_727807_mol_kg_6012945_353,mofxdb_hMOF-1,Kr,273.0,K,1.0,bar,0.727807,mol/kg,6012945,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012945.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.8; source category and units retained as reported.
rec_db_mofxdb_hmof_1_xe_273_0_5_0_0_822548_mol_kg_6012945_354,mofxdb_hMOF-1,Xe,273.0,K,5.0,bar,0.822548,mol/kg,6012945,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012945.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.2; source category and units retained as reported.
rec_db_mofxdb_hmof_1_kr_273_0_5_0_2_19673_mol_kg_6012945_355,mofxdb_hMOF-1,Kr,273.0,K,5.0,bar,2.19673,mol/kg,6012945,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012945.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.8; source category and units retained as reported.
rec_db_mofxdb_hmof_1_xe_273_0_10_0_0_873125_mol_kg_6012945_356,mofxdb_hMOF-1,Xe,273.0,K,10.0,bar,0.873125,mol/kg,6012945,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012945.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.2; source category and units retained as reported.
rec_db_mofxdb_hmof_1_kr_273_0_10_0_3_4502_mol_kg_6012945_357,mofxdb_hMOF-1,Kr,273.0,K,10.0,bar,3.4502,mol/kg,6012945,10.1039/C2SC01097F,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6012945.json,,web_api_json,medium,MOFX-DB category=exp; composition=0.8; source category and units retained as reported.
rec_db_mofxdb_hmof_1_h2_77_0_2_0_29_1705_g_l_6150831_358,mofxdb_hMOF-1,H2,77.0,K,2.0,bar,29.1705,g/l,6150831,10.1021/acs.jpcc.6b08729,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6150831.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_1_h2_77_0_100_0_31_8303_g_l_6150831_359,mofxdb_hMOF-1,H2,77.0,K,100.0,bar,31.8303,g/l,6150831,10.1021/acs.jpcc.6b08729,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/6150831.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_2_co2_298_0_0_01_0_333446_mol_kg_5105123_360,mofxdb_hMOF-2,CO2,298.0,K,0.01,bar,0.333446,mol/kg,5105123,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105123.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_2_co2_298_0_0_1_0_854371_mol_kg_5105123_361,mofxdb_hMOF-2,CO2,298.0,K,0.1,bar,0.854371,mol/kg,5105123,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105123.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_2_co2_298_0_2_5_1_4935_mol_kg_5105123_362,mofxdb_hMOF-2,CO2,298.0,K,2.5,bar,1.4935,mol/kg,5105123,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105123.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_2_co2_298_0_0_05_0_863734_mol_kg_5105123_363,mofxdb_hMOF-2,CO2,298.0,K,0.05,bar,0.863734,mol/kg,5105123,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105123.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_2_co2_298_0_0_5_1_35495_mol_kg_5105123_364,mofxdb_hMOF-2,CO2,298.0,K,0.5,bar,1.35495,mol/kg,5105123,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5105123.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_2_n2_298_0_0_09_0_0218653_mol_kg_5380728_365,mofxdb_hMOF-2,N2,298.0,K,0.09,bar,0.0218653,mol/kg,5380728,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5380728.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_2_n2_298_0_0_9_0_232617_mol_kg_5380728_366,mofxdb_hMOF-2,N2,298.0,K,0.9,bar,0.232617,mol/kg,5380728,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5380728.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_2_ch4_298_0_2_5_1_9741_mol_kg_5518380_367,mofxdb_hMOF-2,CH4,298.0,K,2.5,bar,1.9741,mol/kg,5518380,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518380.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_2_ch4_298_0_4_5_2_15817_mol_kg_5518380_368,mofxdb_hMOF-2,CH4,298.0,K,4.5,bar,2.15817,mol/kg,5518380,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518380.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_2_ch4_298_0_0_05_0_11804_mol_kg_5518380_369,mofxdb_hMOF-2,CH4,298.0,K,0.05,bar,0.11804,mol/kg,5518380,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518380.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_2_ch4_298_0_0_5_1_01847_mol_kg_5518380_370,mofxdb_hMOF-2,CH4,298.0,K,0.5,bar,1.01847,mol/kg,5518380,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518380.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_2_ch4_298_0_0_9_1_36399_mol_kg_5518380_371,mofxdb_hMOF-2,CH4,298.0,K,0.9,bar,1.36399,mol/kg,5518380,10.1039/C2EE23201D,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5518380.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
rec_db_mofxdb_hmof_2_ch4_298_0_35_0_105_198_cm3_stp_cm3_5737341_372,mofxdb_hMOF-2,CH4,298.0,K,35.0,bar,105.198,cm3(STP)/cm3,5737341,10.1038/nchem.1192,,db_mofxdb,database_api,MOFX-DB,https://mof.tech.northwestern.edu/isotherms/5737341.json,,web_api_json,medium,MOFX-DB category=exp; composition=1.0; source category and units retained as reported.
